"date","USDPHP","BDO","ICT","SM","AAPL_PHP","MSFT_PHP","BTC_PHP","SPY_PHP"
2025-09-30,58.24,132.9,471.6,735,14775.074496,29975.568896,6642626.442816,38479.523264
2025-10-01,58.151,138.3,486,740,14800.0051949,30031.4617343,6899553.9109847,38551.6415825
2025-10-02,57.98,138,486,755,14853.530926,29714.419514,6997099.327244,38482.549378
2025-10-06,58.24,135.5,508,732,14894.606272,30590.18144,7265587.417088,38793.16896
2025-10-07,58.01,139.4,512.5,735,14823.649161,30204.786024,7045394.716228,38496.71222
2025-10-08,58.016,140,528,735,14916.5053632,30258.0649504,7156555.9754752,38730.2748672
2025-10-09,58.435,136.4,526,734,14790.190675,30334.333094,7111865.9120665,38896.977262
2025-10-13,58.085,135,545,735,14332.3866225,29670.677658,6695520.5714385,38196.2255115
2025-10-14,58.09,137.4,537,745,14339.987029,29645.528611,6571063.197569,38152.849774
2025-10-15,58.005,139,550,735,14409.7355115,29594.081394,6425977.4336205,38266.153722
2025-10-16,58.049,140,540,742,14311.3598257,29511.5427198,6280091.3837159,38034.3839733
2025-10-20,58.163,138.6,539,745,15196.5261924,29868.8874288,6432183.9181411,38724.0006083
2025-10-21,58.16,138,550,735,15226.456664,29917.631952,6309015.957296,38721.421656
2025-10-22,58.37,136,540,734,15030.204956,30192.705517,6285782.758983,38659.192299
2025-10-23,58.61,137,553,738,15157.987806,30318.009379,6451186.676026,39048.343983
2025-10-27,58.655,131,535,730,15709.0231585,30980.104625,6693669.1897055,39862.4952225
2025-10-28,58.088,134.5,540,730,15568.16488,31289.6007568,6561397.6602408,39582.0112848
2025-10-29,57.875,135.2,531.5,733,15551.440775,31144.956675,6369450.7595125,39455.806675
2025-10-30,56.906,133.5,530,729,15387.4506872,29730.6079872,6163235.4518914,38368.529064
2025-11-03,58.498,127.8,529,720,15680.9621804,30054.8801476,6232817.0238532,39645.5687496
2025-11-04,58.585,132,526,722,15762.071627,29942.395122,5951680.813389,39233.8882445
2025-11-05,58.587,132,523,722,15768.4449846,29525.9907921,6086710.9898733,39371.1963375
2025-11-06,58.701,134.2,525,714.5,15777.4845471,28996.6268916,5946486.9714591,39024.5539422
2025-11-07,58.83,132,540,702,15735.960177,29043.976839,6081398.656746,39148.817661
2025-11-10,58.473,129.2,530,700.5,15711.6132378,29401.1365788,6197938.8292674,39518.4332511
2025-11-11,58.87,123,534,700,16159.979836,29757.531069,6063460.988256,39877.825673
2025-11-12,58.892,126,552.5,701,16061.4738192,29912.6130944,5987148.43825,39914.9246016
2025-11-13,59.123,123.5,558.5,690,16093.8186193,29568.7484798,5894414.8313406,39406.543714
2025-11-14,58.85,119,543,677,15987.808925,29835.13742,5555309.888535,39218.15788
2025-11-17,58.915,126,560,685,15714.6277185,29710.610623,5425710.645625,38895.7006745
2025-11-18,58.91,127.5,547,693,15712.127631,28906.100184,5475618.22625,38565.796742
2025-11-19,58.75,127.3,542.5,699,15735.07125,28438.196,5373627.04175,38609.636375
2025-11-20,58.865,132.5,549.5,710,15630.2645145,28037.917512,5099586.699316,38095.5619795
2025-11-21,58.92,131.5,555,728,15952.76676,27693.979056,5013543.3075,38510.989908
2025-11-24,58.574,129,550,728,16117.866154,27640.982739,5170359.927875,38848.3386048
2025-11-25,58.897,129.7,546,730,16268.4233254,27968.7246544,5144175.3306682,39429.9807295
2025-11-26,58.77,131.5,556,709,16267.336182,28406.332575,5319764.440344,39616.574904
2025-11-28,58.61,131,542.5,740,16299.03073,28708.860107,5328778.156816,39724.375167
2025-12-01,58.491,129.5,547.5,720,16513.8517665,28343.685762,5049034.9684173,39462.7312764
2025-12-02,58.459,127.5,565,715,16684.9644129,28517.9136684,5340241.5230229,39514.19187
2025-12-03,58.385,124,545,708,16545.0653995,27768.60662,5460620.8774095,39600.828981
2025-12-04,58.86,123.1,550.5,710,16477.15068,28176.764652,5423456.0475,39952.19619
2025-12-05,59.066,122.8,587,709.5,16421.7242378,28411.8032814,5279777.3022148,40168.1758828
2025-12-09,59.107,120,600,704,16338.8061532,28952.8901302,5478728.9561663,40040.7131532
2025-12-10,59.31,119.2,598,700,16489.561923,28257.555573,5457762.265743,40444.692993
2025-12-11,58.955,122,608,700,16346.7653115,28376.6038075,5454005.8079845,40296.166976
2025-12-12,58.785,127.2,610,700,16314.283611,28005.667794,5306546.2928685,39747.9539085
2025-12-15,59.08,128.4,581,705.5,16150.457372,27927.996292,5105680.673296,39887.070328
2025-12-16,58.719,131.3,567,700,16081.0495755,27849.1240101,5158110.9199836,39535.0270761
2025-12-17,58.44,131,577,705,15843.206724,27701.091804,5034241.205832,38914.214208
2025-12-18,58.634,130.6,576,700,15916.2637974,28251.8723462,5011008.6823452,39338.224891
2025-12-19,58.58,128,549.5,700,15988.069518,28338.994706,5161096.164424,39658.208934
2025-12-22,58.496,133.7,574.5,700,15807.6314624,28240.1197696,5176311.9525376,39848.0484608
2025-12-23,58.777,133,565,700,15965.0498839,28488.7122955,5137932.678,40222.4706041
2025-12-26,58.776,135,570,700,16025.7348528,28538.5516152,5131228.8320472,40359.1810584
2025-12-29,58.585,134.6,567,699.5,15994.6950865,28410.233334,5104987.967051,40084.6713315
